ipaddress,assignment_id,experiment_id,visibility,hit_id,worker_id,NumAns,TimeStarted,AnswerChosen,AnswerOrder,end_time,status,QNum,survey_code,Score,TimeInArray_0,TimeOutArray_0,TimeInArray_1,TimeOutArray_1,TimeInArray_2,TimeOutArray_2,TimeInArray_3,TimeOutArray_3,TimeInArray_4,TimeOurArray_4,TimeInArray_5,TimeOutArray_5,TimeInArray_6,TimeOutArray_6,TimeInArray_7,TimeOutArray_7,survey_codes,TimeInArray8,TimeOutArray8,TimeOutArray4,TimeOutArray_4,RandQ,Guess,GuessAnswers,
,27074,,,,,2,20190214204223,2,2,,,8,584301,0,,,,,,,,,,,,,,,,,,,,,,5,52,0,
,27075,,,,,,,,,,,,584301,,,,1550176945007,,,,,,,,,,,,,,,,,,,,,,
,27076,,,,,,,,,,,,584301,,,,,1550176945821,,,,,,,,,,,,,,,,,,,,,
,27077,,,,,2,20190214204226,1,2,,,9,584301,0,,,,,,,,,,,,,,,,,,,,,,7,90,0,
,27078,,,,,,,,,,,,584301,,1550176947711,,,,,,,,,,,,,,,,,,,,,,,,
,27079,,,,,,,,,,,,584301,,,1550176948306,,,,,,,,,,,,,,,,,,,,,,,
,27080,,,,,2,20190214204226,1,1,,,9,584301,0,,,,,,,,,,,,,,,,,,,,,,7,8,0,
,27081,,,,,2,20190214204229,2,1,,,10,584301,0,,,,,,,,,,,,,,,,,,,,,,1,4.6,0,
,27082,,,,,2,20190214204229,2,2,,,10,584301,0,,,,,,,,,,,,,,,,,,,,,,1,1.7,0,
,27083,,,,,,,,,,,,584301,,,,1550176950427,,,,,,,,,,,,,,,,,,,,,,
,27084,,,,,,,,,,,,584301,,,,,1550176950790,,,,,,,,,,,,,,,,,,,,,
,27085,,,,,,,,,20190214204232,submitted,,584301,,,,,,,,,,,,,,,,,,,,,,,,,,
128.9.184.121,27086,,random,,,,,,,,,,9139898,,,,,,,,,,,,,,,,,,,,,,,,,,
,27087,,random,,,,,,,,,,9139898,,,,,,,,,,,,,,,,,,,,,,,,,,
,27088,,,,,2,20190214231629,1,2,,,1,9139898,0,,,,,,,,,,,,,,,,,,,,,,5,0,0,
,27089,,,,,,,,,,,,9139898,,1550186190741,,,,,,,,,,,,,,,,,,,,,,,,
,27090,,,,,,,,,,,,9139898,,1550186191115,,,,,,,,,,,,,,,,,,,,,,,,
,27091,,,,,,,,,,,,9139898,,,1550186190823,,,,,,,,,,,,,,,,,,,,,,,
,27092,,,,,,,,,,,,9139898,,,1550186191509,,,,,,,,,,,,,,,,,,,,,,,
,27093,,,,,2,20190214231629,1,1,,,1,9139898,0,,,,,,,,,,,,,,,,,,,,,,5,1,0,
,27094,,,,,,,,,,,,9139898,,,,1550186190573,,,,,,,,,,,,,,,,,,,,,,
,27095,,,,,,,,,,,,9139898,,,,,1550186190624,,,,,,,,,,,,,,,,,,,,,
,27096,,,,,2,20190214231632,1,2,,,2,9139898,0,,,,,,,,,,,,,,,,,,,,,,9,0,0,
,27097,,,,,,,,,,,,9139898,,1550186193226,,,,,,,,,,,,,,,,,,,,,,,,
,27098,,,,,,,,,,,,9139898,,,1550186193509,,,,,,,,,,,,,,,,,,,,,,,
,27099,,,,,2,20190214231632,1,1,,,2,9139898,0,,,,,,,,,,,,,,,,,,,,,,9,1,0,
,27100,,,,,2,20190214231634,2,1,,,3,9139898,0,,,,,,,,,,,,,,,,,,,,,,8,0,0,
,27101,,,,,2,20190214231634,2,2,,,3,9139898,0,,,,,,,,,,,,,,,,,,,,,,8,1,0,
,27102,,,,,,,,,,,,9139898,,,,1550186195536,,,,,,,,,,,,,,,,,,,,,,
,27103,,,,,,,,,,,,9139898,,,,,1550186195937,,,,,,,,,,,,,,,,,,,,,
,27104,,,,,2,20190214231636,2,1,,,4,9139898,0,,,,,,,,,,,,,,,,,,,,,,10,0,0,
,27105,,,,,2,20190214231636,2,2,,,4,9139898,0,,,,,,,,,,,,,,,,,,,,,,10,0,0,
,27106,,,,,,,,,,,,9139898,,,,1550186197607,,,,,,,,,,,,,,,,,,,,,,
,27107,,,,,,,,,,,,9139898,,,,,1550186198069,,,,,,,,,,,,,,,,,,,,,
,27108,,,,,2,20190214231638,2,1,,,5,9139898,0,,,,,,,,,,,,,,,,,,,,,,3,0,0,
,27109,,,,,2,20190214231638,2,2,,,5,9139898,0,,,,,,,,,,,,,,,,,,,,,,3,1,0,
,27110,,,,,,,,,,,,9139898,,,,1550186199789,,,,,,,,,,,,,,,,,,,,,,
,27111,,,,,,,,,,,,9139898,,,,,1550186200104,,,,,,,,,,,,,,,,,,,,,
,27112,,,,,2,20190214231640,2,1,,,6,9139898,0,,,,,,,,,,,,,,,,,,,,,,4,0,0,
,27113,,,,,2,20190214231640,2,2,,,6,9139898,0,,,,,,,,,,,,,,,,,,,,,,4,0,0,
,27114,,,,,,,,,,,,9139898,,,,1550186201723,,,,,,,,,,,,,,,,,,,,,,
,27115,,,,,,,,,,,,9139898,,,,,1550186201988,,,,,,,,,,,,,,,,,,,,,
,27116,,,,,2,20190214231642,2,1,,,7,9139898,0,,,,,,,,,,,,,,,,,,,,,,2,0,0,
,27117,,,,,2,20190214231642,2,2,,,7,9139898,0,,,,,,,,,,,,,,,,,,,,,,2,0,0,
,27118,,,,,,,,,,,,9139898,,,,1550186203415,,,,,,,,,,,,,,,,,,,,,,
,27119,,,,,,,,,,,,9139898,,,,,1550186203773,,,,,,,,,,,,,,,,,,,,,
,27120,,,,,2,20190214231644,2,1,,,8,9139898,0,,,,,,,,,,,,,,,,,,,,,,6,0,0,
,27121,,,,,2,20190214231644,2,2,,,8,9139898,0,,,,,,,,,,,,,,,,,,,,,,6,0,0,
,27122,,,,,,,,,,,,9139898,,,,1550186205718,,,,,,,,,,,,,,,,,,,,,,
,27123,,,,,,,,,,,,9139898,,,,,1550186206018,,,,,,,,,,,,,,,,,,,,,
,27124,,,,,2,20190214231646,1,1,,,9,9139898,0,,,,,,,,,,,,,,,,,,,,,,7,0,0,
,27125,,,,,,,,,,,,9139898,,1550186207752,,,,,,,,,,,,,,,,,,,,,,,,
,27126,,,,,,,,,,,,9139898,,1550186208355,,,,,,,,,,,,,,,,,,,,,,,,
,27127,,,,,,,,,,,,9139898,,,1550186208154,,,,,,,,,,,,,,,,,,,,,,,
,27128,,,,,,,,,,,,9139898,,,1550186208405,,,,,,,,,,,,,,,,,,,,,,,
,27129,,,,,2,20190214231646,1,2,,,9,9139898,0,,,,,,,,,,,,,,,,,,,,,,7,1,0,
,27130,,,,,,,,,,,,9139898,,,,1550186207648,,,,,,,,,,,,,,,,,,,,,,
,27131,,,,,,,,,,,,9139898,,,,1550186208439,,,,,,,,,,,,,,,,,,,,,,
,27132,,,,,,,,,,,,9139898,,,,,1550186207669,,,,,,,,,,,,,,,,,,,,,
,27133,,,,,,,,,,,,9139898,,,,,1550186208473,,,,,,,,,,,,,,,,,,,,,
,27134,,,,,2,20190214231649,2,1,,,10,9139898,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,
,27135,,,,,2,20190214231649,2,2,,,10,9139898,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,
,27136,,,,,,,,,,,,9139898,,,,1550186210230,,,,,,,,,,,,,,,,,,,,,,
,27137,,,,,,,,,,,,9139898,,,,,1550186210837,,,,,,,,,,,,,,,,,,,,,
,27138,,,,,,,,,20190214231651,submitted,,9139898,,,,,,,,,,,,,,,,,,,,,,,,,,
128.9.184.121,27139,,random,,,,,,,,,,5302200,,,,,,,,,,,,,,,,,,,,,,,,,,
,27140,,random,,,,,,,,,,5302200,,,,,,,,,,,,,,,,,,,,,,,,,,
,27141,,,,,2,20190214231752,1,2,,,1,5302200,0,,,,,,,,,,,,,,,,,,,,,,1,1.2,0,
,27142,,,,,,,,,,,,5302200,,1550186281913,,,,,,,,,,,,,,,,,,,,,,,,
,27143,,,,,,,,,,,,5302200,,1550186282265,,,,,,,,,,,,,,,,,,,,,,,,
,27144,,,,,,,,,,,,5302200,,,1550186281931,,,,,,,,,,,,,,,,,,,,,,,
,27145,,,,,,,,,,,,5302200,,,1550186282664,,,,,,,,,,,,,,,,,,,,,,,
,27146,,,,,2,20190214231752,1,1,,,1,5302200,0,,,,,,,,,,,,,,,,,,,,,,1,2,0,
,27147,,,,,,,,,,,,5302200,,,,1550186273809,,,,,,,,,,,,,,,,,,,,,,
,27148,,,,,,,,,,,,5302200,,,,1550186280258,,,,,,,,,,,,,,,,,,,,,,
,27149,,,,,,,,,,,,5302200,,,,1550186281183,,,,,,,,,,,,,,,,,,,,,,
,27150,,,,,,,,,,,,5302200,,,,,1550186273827,,,,,,,,,,,,,,,,,,,,,
,27151,,,,,,,,,,,,5302200,,,,,1550186280275,,,,,,,,,,,,,,,,,,,,,
,27152,,,,,,,,,,,,5302200,,,,,1550186281748,,,,,,,,,,,,,,,,,,,,,
,27153,,,,,2,20190214231803,1,2,,,2,5302200,0,,,,,,,,,,,,,,,,,,,,,,8,90,0,
,27154,,,,,,,,,,,,5302200,,1550186285016,,,,,,,,,,,,,,,,,,,,,,,,
,27155,,,,,,,,,,,,5302200,,,1550186285481,,,,,,,,,,,,,,,,,,,,,,,
,27156,,,,,2,20190214231803,1,1,,,2,5302200,0,,,,,,,,,,,,,,,,,,,,,,8,1170,0,
,27157,,,,,2,20190214231806,2,1,,,3,5302200,0,,,,,,,,,,,,,,,,,,,,,,5,108,0,
,27158,,,,,2,20190214231806,2,2,,,3,5302200,0,,,,,,,,,,,,,,,,,,,,,,5,54,0,
,27159,,,,,,,,,,,,5302200,,,,1550186287263,,,,,,,,,,,,,,,,,,,,,,
,27160,,,,,,,,,,,,5302200,,,,,1550186287750,,,,,,,,,,,,,,,,,,,,,
,27161,,,,,2,20190214231808,1,2,,,4,5302200,0,,,,,,,,,,,,,,,,,,,,,,9,4942,0,
,27162,,,,,,,,,,,,5302200,,1550186289434,,,,,,,,,,,,,,,,,,,,,,,,
,27163,,,,,,,,,,,,5302200,,,1550186289917,,,,,,,,,,,,,,,,,,,,,,,
,27164,,,,,2,20190214231808,1,1,,,4,5302200,0,,,,,,,,,,,,,,,,,,,,,,9,1612,0,
,27165,,,,,2,20190214231810,1,2,,,5,5302200,0,,,,,,,,,,,,,,,,,,,,,,3,1.2,0,
,27166,,,,,,,,,,,,5302200,,1550186291966,,,,,,,,,,,,,,,,,,,,,,,,
,27167,,,,,,,,,,,,5302200,,,1550186292417,,,,,,,,,,,,,,,,,,,,,,,
,27168,,,,,2,20190214231810,1,1,,,5,5302200,0,,,,,,,,,,,,,,,,,,,,,,3,9.3,0,
,27169,,,,,2,20190214231813,1,2,,,6,5302200,0,,,,,,,,,,,,,,,,,,,,,,10,46,0,
,27170,,,,,,,,,,,,5302200,,1550186294283,,,,,,,,,,,,,,,,,,,,,,,,
,27171,,,,,,,,,,,,5302200,,,1550186294567,,,,,,,,,,,,,,,,,,,,,,,
,27172,,,,,2,20190214231813,1,1,,,6,5302200,0,,,,,,,,,,,,,,,,,,,,,,10,245,0,
,27173,,,,,2,20190214231815,1,2,,,7,5302200,0,,,,,,,,,,,,,,,,,,,,,,7,10,0,
,27174,,,,,,,,,,,,5302200,,1550186296001,,,,,,,,,,,,,,,,,,,,,,,,
,27175,,,,,,,,,,,,5302200,,,1550186296434,,,,,,,,,,,,,,,,,,,,,,,
,27176,,,,,2,20190214231815,1,1,,,7,5302200,0,,,,,,,,,,,,,,,,,,,,,,7,33,0,
,27177,,,,,2,20190214231817,2,1,,,8,5302200,0,,,,,,,,,,,,,,,,,,,,,,4,6.2,0,
,27178,,,,,2,20190214231817,2,2,,,8,5302200,0,,,,,,,,,,,,,,,,,,,,,,4,2.2,0,
,27179,,,,,,,,,,,,5302200,,,,1550186298836,,,,,,,,,,,,,,,,,,,,,,
,27180,,,,,,,,,,,,5302200,,,,,1550186299198,,,,,,,,,,,,,,,,,,,,,
,27181,,,,,2,20190214231820,2,1,,,9,5302200,0,,,,,,,,,,,,,,,,,,,,,,6,54,0,
,27182,,,,,2,20190214231820,2,2,,,9,5302200,0,,,,,,,,,,,,,,,,,,,,,,6,142,0,
,27183,,,,,,,,,,,,5302200,,,,1550186300953,,,,,,,,,,,,,,,,,,,,,,
,27184,,,,,,,,,,,,5302200,,,,,1550186301358,,,,,,,,,,,,,,,,,,,,,
,27185,,,,,2,20190214231822,1,2,,,10,5302200,0,,,,,,,,,,,,,,,,,,,,,,2,7.5,0,
,27186,,,,,,,,,,,,5302200,,1550186303525,,,,,,,,,,,,,,,,,,,,,,,,
,27187,,,,,,,,,,,,5302200,,,1550186304283,,,,,,,,,,,,,,,,,,,,,,,
,27188,,,,,2,20190214231822,1,1,,,10,5302200,0,,,,,,,,,,,,,,,,,,,,,,2,1.4,0,
,27189,,,,,,,,,20190214231825,submitted,,5302200,,,,,,,,,,,,,,,,,,,,,,,,,,
68.118.139.87,27190,,random,,,,,,,,,,3202805,,,,,,,,,,,,,,,,,,,,,,,,,,
,27191,,random,,,,,,,,,,3202805,,,,,,,,,,,,,,,,,,,,,,,,,,
,27192,,,,,2,20190214232119,1,1,,,1,3202805,0,,,,,,,,,,,,,,,,,,,,,,9,2543,0,
,27193,,,,,,,,,,,,3202805,,1550186482180,,,,,,,,,,,,,,,,,,,,,,,,
,27194,,,,,,,,,,,,3202805,,1550186489242,,,,,,,,,,,,,,,,,,,,,,,,
,27195,,,,,,,,,,,,3202805,,1550186489741,,,,,,,,,,,,,,,,,,,,,,,,
,27196,,,,,,,,,,,,3202805,,,1550186485309,,,,,,,,,,,,,,,,,,,,,,,
,27197,,,,,,,,,,,,3202805,,,1550186489559,,,,,,,,,,,,,,,,,,,,,,,
,27198,,,,,,,,,,,,3202805,,,1550186490393,,,,,,,,,,,,,,,,,,,,,,,
,27199,,,,,2,20190214232119,1,2,,,1,3202805,0,,,,,,,,,,,,,,,,,,,,,,9,415,0,
,27200,,,,,,,,,,,,3202805,,,,1550186490458,,,,,,,,,,,,,,,,,,,,,,
,27201,,,,,,,,,,,,3202805,,,,,1550186490493,,,,,,,,,,,,,,,,,,,,,
,27202,,,,,2,20190214232128,1,1,,,2,3202805,0,,,,,,,,,,,,,,,,,,,,,,5,84,0,
,27203,,,,,,,,,,,,3202805,,1550186492492,,,,,,,,,,,,,,,,,,,,,,,,
,27204,,,,,,,,,,,,3202805,,,1550186492925,,,,,,,,,,,,,,,,,,,,,,,
,27205,,,,,2,20190214232128,1,2,,,2,3202805,0,,,,,,,,,,,,,,,,,,,,,,5,22,0,
,27206,,,,,,,,,,,,3202805,,,,1550186492158,,,,,,,,,,,,,,,,,,,,,,
,27207,,,,,,,,,,,,3202805,,,,1550186492992,,,,,,,,,,,,,,,,,,,,,,
,27208,,,,,,,,,,,,3202805,,,,,1550186492225,,,,,,,,,,,,,,,,,,,,,
,27209,,,,,,,,,,,,3202805,,,,,1550186493009,,,,,,,,,,,,,,,,,,,,,
,27210,,,,,2,20190214232131,1,2,,,3,3202805,0,,,,,,,,,,,,,,,,,,,,,,1,9.5,0,
,27211,,,,,,,,,,,,3202805,,1550186494592,,,,,,,,,,,,,,,,,,,,,,,,
,27212,,,,,,,,,,,,3202805,,1550186496176,,,,,,,,,,,,,,,,,,,,,,,,
,27213,,,,,,,,,,,,3202805,,,1550186494626,,,,,,,,,,,,,,,,,,,,,,,
,27214,,,,,,,,,,,,3202805,,,1550186496389,,,,,,,,,,,,,,,,,,,,,,,
,27215,,,,,2,20190214232131,1,1,,,3,3202805,0,,,,,,,,,,,,,,,,,,,,,,1,8.2,0,
,27216,,,,,,,,,,,,3202805,,,,1550186494809,,,,,,,,,,,,,,,,,,,,,,
,27217,,,,,,,,,,,,3202805,,,,1550186495775,,,,,,,,,,,,,,,,,,,,,,
,27218,,,,,,,,,,,,3202805,,,,,1550186495675,,,,,,,,,,,,,,,,,,,,,
,27219,,,,,,,,,,,,3202805,,,,,1550186495808,,,,,,,,,,,,,,,,,,,,,
,27220,,,,,2,20190214232134,2,2,,,4,3202805,0,,,,,,,,,,,,,,,,,,,,,,8,106,0,
,27221,,,,,,,,,,,,3202805,,1550186497676,,,,,,,,,,,,,,,,,,,,,,,,
,27222,,,,,,,,,,,,3202805,,1550186498409,,,,,,,,,,,,,,,,,,,,,,,,
,27223,,,,,,,,,,,,3202805,,,1550186497775,,,,,,,,,,,,,,,,,,,,,,,
,27224,,,,,,,,,,,,3202805,,,1550186498425,,,,,,,,,,,,,,,,,,,,,,,
,27225,,,,,2,20190214232134,2,1,,,4,3202805,0,,,,,,,,,,,,,,,,,,,,,,8,428,0,
,27226,,,,,,,,,,,,3202805,,,,1550186498109,,,,,,,,,,,,,,,,,,,,,,
,27227,,,,,,,,,,,,3202805,,,,,1550186498359,,,,,,,,,,,,,,,,,,,,,
,27228,,,,,2,20190214232136,1,1,,,5,3202805,0,,,,,,,,,,,,,,,,,,,,,,7,13,0,
,27229,,,,,,,,,,,,3202805,,1550186500876,,,,,,,,,,,,,,,,,,,,,,,,
,27230,,,,,,,,,,,,3202805,,,1550186501192,,,,,,,,,,,,,,,,,,,,,,,
,27231,,,,,2,20190214232136,1,2,,,5,3202805,0,,,,,,,,,,,,,,,,,,,,,,7,185,0,
,27232,,,,,,,,,,,,3202805,,,,1550186499827,,,,,,,,,,,,,,,,,,,,,,
,27233,,,,,,,,,,,,3202805,,,,1550186500309,,,,,,,,,,,,,,,,,,,,,,
,27234,,,,,,,,,,,,3202805,,,,1550186501276,,,,,,,,,,,,,,,,,,,,,,
,27235,,,,,,,,,,,,3202805,,,,,1550186499892,,,,,,,,,,,,,,,,,,,,,
,27236,,,,,,,,,,,,3202805,,,,,1550186500775,,,,,,,,,,,,,,,,,,,,,
,27237,,,,,,,,,,,,3202805,,,,,1550186501309,,,,,,,,,,,,,,,,,,,,,
,27238,,,,,2,20190214232139,1,1,,,6,3202805,0,,,,,,,,,,,,,,,,,,,,,,2,7.1,0,
,27239,,,,,,,,,,,,3202805,,1550186503743,,,,,,,,,,,,,,,,,,,,,,,,
,27240,,,,,,,,,,,,3202805,,,1550186503893,,,,,,,,,,,,,,,,,,,,,,,
,27241,,,,,2,20190214232139,1,2,,,6,3202805,0,,,,,,,,,,,,,,,,,,,,,,2,5.4,0,
,27242,,,,,,,,,,,,3202805,,,,1550186502743,,,,,,,,,,,,,,,,,,,,,,
,27243,,,,,,,,,,,,3202805,,,,1550186503209,,,,,,,,,,,,,,,,,,,,,,
,27244,,,,,,,,,,,,3202805,,,,1550186504126,,,,,,,,,,,,,,,,,,,,,,
,27245,,,,,,,,,,,,3202805,,,,,1550186502827,,,,,,,,,,,,,,,,,,,,,
,27246,,,,,,,,,,,,3202805,,,,,1550186503659,,,,,,,,,,,,,,,,,,,,,
,27247,,,,,,,,,,,,3202805,,,,,1550186504142,,,,,,,,,,,,,,,,,,,,,
,27248,,,,,2,20190214232142,1,1,,,7,3202805,0,,,,,,,,,,,,,,,,,,,,,,10,713,0,
,27249,,,,,,,,,,,,3202805,,1550186506492,,,,,,,,,,,,,,,,,,,,,,,,
,27250,,,,,,,,,,,,3202805,,,1550186506692,,,,,,,,,,,,,,,,,,,,,,,
,27251,,,,,2,20190214232142,1,2,,,7,3202805,0,,,,,,,,,,,,,,,,,,,,,,10,128,0,
,27252,,,,,,,,,,,,3202805,,,,1550186505175,,,,,,,,,,,,,,,,,,,,,,
,27253,,,,,,,,,,,,3202805,,,,1550186505993,,,,,,,,,,,,,,,,,,,,,,
,27254,,,,,,,,,,,,3202805,,,,1550186506108,,,,,,,,,,,,,,,,,,,,,,
,27255,,,,,,,,,,,,3202805,,,,1550186506759,,,,,,,,,,,,,,,,,,,,,,
,27256,,,,,,,,,,,,3202805,,,,,1550186505208,,,,,,,,,,,,,,,,,,,,,
